muni_id,uf_sigla,muni_nm,idhm,lat,lon
2920502,BA,MARACÁS,0.607,-13.441,-40.431
2920601,BA,MARAGOGIPE,0.621,-12.778,-38.919
2920700,BA,MARAÚ,0.593,-14.103,-39.015
2920809,BA,MARCIONÍLIO SOUZA,0.561,-13.003,-40.531
2920908,BA,MASCOTE,0.581,-15.563,-39.303
2921005,BA,MATA DE SÃO JOÃO,0.668,-12.53,-38.299
2921054,BA,MATINA,0.572,-13.909,-42.849
2921104,BA,MEDEIROS NETO,0.625,-17.374,-40.221
2921203,BA,MIGUEL CALMON,0.586,-11.429,-40.595
2921302,BA,MILAGRES,0.622,-12.87,-39.859
2921401,BA,MIRANGABA,0.542,-10.954,-40.576
2921450,BA,MIRANTE,0.527,-14.242,-40.773
2921500,BA,MONTE SANTO,0.506,-10.438,-39.333
2921609,BA,MORPARÁ,0.558,-11.559,-43.281
2921708,BA,MORRO DO CHAPÉU,0.588,-11.55,-41.156
2921807,BA,MORTUGABA,0.618,-15.023,-42.368
2921906,BA,MUCUGÊ,0.606,-13.005,-41.371
2922003,BA,MUCURI,0.665,-18.086,-39.551
2922052,BA,MULUNGU DO MORRO,0.566,-11.966,-41.639
2922102,BA,MUNDO NOVO,0.59,-11.859,-40.472
2922201,BA,MUNIZ FERREIRA,0.617,-13.003,-39.11
2922250,BA,MUQUÉM DE SÃO FRANCISCO,0.549,-12.065,-43.549
2922300,BA,MURITIBA,0.66,-12.626,-38.99
2922409,BA,MUTUÍPE,0.601,-13.229,-39.505
2922508,BA,NAZARÉ,0.641,-13.035,-39.014
2922607,BA,NILO PEÇANHA,0.547,-13.599,-39.107
2922656,BA,NORDESTINA,0.56,-10.823,-39.428
2922706,BA,NOVA CANAÃ,0.545,-14.794,-40.142
2922730,BA,NOVA FÁTIMA,0.597,-11.606,-39.631
2922755,BA,NOVA IBIÁ,0.57,-13.81,-39.626
2922805,BA,NOVA ITARANA,0.524,-13.027,-40.069
2922854,BA,NOVA REDENÇÃO,0.567,-12.819,-41.071
2922904,BA,NOVA SOURE,0.555,-11.233,-38.483
2923001,BA,NOVA VIÇOSA,0.654,-17.892,-39.372
2923035,BA,NOVO HORIZONTE,0.597,-12.808,-42.168
2923050,BA,NOVO TRIUNFO,0.554,-10.317,-38.406
2923100,BA,OLINDINA,0.559,-11.367,-38.333
2923209,BA,OLIVEIRA DOS BREJINHOS,0.554,-12.317,-42.896
2923308,BA,OURIÇANGAS,0.607,-12.017,-38.617
2923357,BA,OUROLÂNDIA,0.56,-10.97,-41.083
2923407,BA,PALMAS DE MONTE ALTO,0.586,-14.267,-43.162
2923506,BA,PALMEIRAS,0.643,-12.529,-41.559
2923605,BA,PARAMIRIM,0.615,-13.443,-42.239
2923704,BA,PARATINGA,0.59,-12.691,-43.184
2923803,BA,PARIPIRANGA,0.577,-10.688,-37.862
2923902,BA,PAU BRASIL,0.583,-15.464,-39.651
2924009,BA,PAULO AFONSO,0.674,-9.408,-38.222
2924207,BA,PEDRO ALEXANDRE,0.513,-10.014,-37.894
2924108,BA,PEDRÃO,0.588,-12.15,-38.65
2924306,BA,PIATÃ,0.571,-13.152,-41.773
2924405,BA,PILÃO ARCADO,0.506,-10.003,-42.504
2924504,BA,PINDAÍ,0.603,-14.493,-42.687
2924603,BA,PINDOBAÇU,0.577,-10.743,-40.363
2924652,BA,PINTADAS,0.612,-11.813,-39.909
2924678,BA,PIRAÍ DO NORTE,0.533,-13.762,-39.379
2924702,BA,PIRIPÁ,0.575,-14.94,-41.72
2924801,BA,PIRITIBA,0.578,-11.73,-40.555
2924900,BA,PLANALTINO,0.572,-13.259,-40.369
2925006,BA,PLANALTO,0.56,-14.67,-40.471
2925204,BA,POJUCA,0.666,-12.431,-38.328
2925253,BA,PONTO NOVO,0.58,-10.862,-40.134
2925303,BA,PORTO SEGURO,0.676,-16.45,-39.065
2925402,BA,POTIRAGUÁ,0.625,-15.595,-39.877
2925105,BA,POÇÕES,0.604,-14.53,-40.365
2925501,BA,PRADO,0.621,-17.341,-39.221
2925600,BA,PRESIDENTE DUTRA,0.614,-11.296,-41.987
2925709,BA,PRESIDENTE JÂNIO QUADROS,0.542,-14.689,-41.678
2925758,BA,PRESIDENTE TANCREDO NEVES,0.559,-13.449,-39.42
2924058,BA,PÉ DE SERRA,0.587,-11.834,-39.613
2925808,BA,QUEIMADAS,0.592,-10.978,-39.624
2925907,BA,QUIJINGUE,0.544,-10.753,-39.21
2925931,BA,QUIXABEIRA,0.578,-11.412,-40.128
2925956,BA,RAFAEL JAMBEIRO,0.564,-12.408,-39.501
2926004,BA,REMANSO,0.579,-9.622,-42.081
2926103,BA,RETIROLÂNDIA,0.636,-11.495,-39.426
2926400,BA,RIACHO DE SANTANA,0.615,-13.609,-42.939
2926202,BA,RIACHÃO DAS NEVES,0.578,-11.746,-44.91
2926301,BA,RIACHÃO DO JACUÍPE,0.628,-11.81,-39.382
2926509,BA,RIBEIRA DO AMPARO,0.512,-11.047,-38.433
2926608,BA,RIBEIRA DO POMBAL,0.601,-10.834,-38.536
2926657,BA,RIBEIRÃO DO LARGO,0.54,-15.459,-40.739
2926707,BA,RIO DE CONTAS,0.605,-13.579,-41.811
2926806,BA,RIO DO ANTÔNIO,0.576,-14.411,-42.076
2926905,BA,RIO DO PIRES,0.594,-13.128,-42.292
2927002,BA,RIO REAL,0.572,-11.485,-37.933
2927101,BA,RODELAS,0.632,-8.851,-38.756
2927200,BA,RUY BARBOSA,0.61,-12.284,-40.494
2927309,BA,SALINAS DA MARGARIDA,0.617,-12.871,-38.764
2927408,BA,SALVADOR,0.759,-12.971,-38.511
2927606,BA,SANTA BRÍGIDA,0.546,-9.736,-38.126
2927507,BA,SANTA BÁRBARA,0.583,-11.958,-38.975
2927705,BA,SANTA CRUZ CABRÁLIA,0.654,-16.278,-39.025
2927804,BA,SANTA CRUZ DA VITÓRIA,0.61,-14.961,-39.812
2927903,BA,SANTA INÊS,0.574,-13.292,-39.819
2928059,BA,SANTA LUZIA,0.556,-15.429,-39.334
2928109,BA,SANTA MARIA DA VITÓRIA,0.614,-13.398,-44.198
2928406,BA,SANTA RITA DE CÁSSIA,0.605,-11.009,-44.519
2928505,BA,SANTA TERESINHA,0.587,-12.772,-39.523
2928000,BA,SANTALUZ,0.598,-11.256,-39.375
2928208,BA,SANTANA,0.608,-12.983,-44.051
2928307,BA,SANTANÓPOLIS,0.592,-12.017,-38.867
2928604,BA,SANTO AMARO,0.646,-12.547,-38.712
2928703,BA,SANTO ANTÔNIO DE JESUS,0.7,-12.969,-39.261
2928802,BA,SANTO ESTÊVÃO,0.626,-12.43,-39.251
2929602,BA,SAPEAÇU,0.614,-12.728,-39.182
2929750,BA,SAUBARA,0.617,-12.738,-38.769
2929800,BA,SAÚDE,0.549,-10.941,-40.418
2929909,BA,SEABRA,0.635,-12.419,-41.77
2930006,BA,SEBASTIÃO LARANJEIRAS,0.615,-14.573,-42.94
2930105,BA,SENHOR DO BONFIM,0.666,-10.463,-40.191
2930204,BA,SENTO SÉ,0.585,-9.746,-41.885
2930154,BA,SERRA DO RAMALHO,0.595,-13.572,-43.598
2930303,BA,SERRA DOURADA,0.608,-12.761,-43.95
2930402,BA,SERRA PRETA,0.566,-12.16,-39.332
2930501,BA,SERRINHA,0.634,-11.664,-39.008
2930600,BA,SERROLÂNDIA,0.59,-11.416,-40.302
2930709,BA,SIMÕES FILHO,0.675,-12.784,-38.404
2930774,BA,SOBRADINHO,0.631,-9.455,-40.823
2930808,BA,SOUTO SOARES,0.592,-12.089,-41.638
2929701,BA,SÁTIRO DIAS,0.527,-11.6,-38.6
2928901,BA,SÃO DESIDÉRIO,0.579,-12.363,-44.973
2928950,BA,SÃO DOMINGOS,0.64,-11.503,-39.542
2929107,BA,SÃO FELIPE,0.616,-12.847,-39.089
2929206,BA,SÃO FRANCISCO DO CONDE,0.674,-12.628,-38.68
2929008,BA,SÃO FÉLIX,0.639,-12.605,-38.972
2929057,BA,SÃO FÉLIX DO CORIBE,0.639,-13.402,-44.195
2929255,BA,SÃO GABRIEL,0.592,-11.229,-41.912
2929305,BA,SÃO GONÇALO DOS CAMPOS,0.627,-12.433,-38.967
2929354,BA,SÃO JOSÉ DA VITÓRIA,0.546,-15.084,-39.339
2929370,BA,SÃO JOSÉ DO JACUÍPE,0.552,-11.412,-39.867
2929404,BA,SÃO MIGUEL DAS MATAS,0.593,-13.048,-39.456
2929503,BA,SÃO SEBASTIÃO DO PASSÉ,0.657,-12.513,-38.495
2930758,BA,SÍTIO DO MATO,0.564,-13.085,-43.465
2930766,BA,SÍTIO DO QUINTO,0.533,-10.35,-38.217
2930907,BA,TABOCAS DO BREJO VELHO,0.584,-12.706,-44.007
2931004,BA,TANHAÇU,0.577,-14.021,-41.248
2931053,BA,TANQUE NOVO,0.599,-13.546,-42.491
2931103,BA,TANQUINHO,0.597,-11.979,-39.104
2931202,BA,TAPEROÁ,0.566,-13.538,-39.099
2931301,BA,TAPIRAMUTÁ,0.594,-11.847,-40.791
2931350,BA,TEIXEIRA DE FREITAS,0.685,-17.535,-39.742
2931400,BA,TEODORO SAMPAIO,0.594,-12.303,-38.643
2931509,BA,TEOFILÂNDIA,0.566,-11.489,-38.998
2931608,BA,TEOLÂNDIA,0.555,-13.602,-39.491
2931707,BA,TERRA NOVA,0.578,-12.392,-38.625
2931806,BA,TREMEDAL,0.528,-14.976,-41.411
2931905,BA,TUCANO,0.579,-10.963,-38.787
2932002,BA,UAUÁ,0.605,-9.842,-39.482
2932200,BA,UBAITABA,0.611,-14.313,-39.323
2932309,BA,UBATÃ,0.593,-14.214,-39.523
2932101,BA,UBAÍRA,0.582,-13.268,-39.663
2932408,BA,UIBAÍ,0.617,-11.337,-42.133
2932457,BA,UMBURANAS,0.515,-10.733,-41.326
2932507,BA,UNA,0.56,-15.293,-39.075
2932606,BA,URANDI,0.598,-14.771,-42.655
2932705,BA,URUÇUCA,0.616,-14.593,-39.284
2932804,BA,UTINGA,0.59,-12.082,-41.094
2933000,BA,VALENTE,0.637,-11.412,-39.462
2932903,BA,VALENÇA,0.623,-13.37,-39.073
2933174,BA,VARZEDO,0.586,-12.971,-39.394
2933208,BA,VERA CRUZ,0.645,-12.96,-38.609
2933257,BA,VEREDA,0.577,-17.223,-40.09
2933307,BA,VITÓRIA DA CONQUISTA,0.678,-14.866,-40.839
2933059,BA,VÁRZEA DA ROÇA,0.539,-11.607,-40.137
2933109,BA,VÁRZEA DO POÇO,0.575,-11.529,-40.32
2933158,BA,VÁRZEA NOVA,0.555,-11.259,-40.942
2933406,BA,WAGNER,0.587,-12.287,-41.168
2933455,BA,WANDERLEY,0.6,-12.12,-43.888
2933505,BA,WENCESLAU GUIMARÃES,0.544,-13.687,-39.479
2933604,BA,XIQUE-XIQUE,0.585,-10.822,-42.731
2900405,BA,ÁGUA FRIA,0.55,-11.867,-38.767
2900504,BA,ÉRICO CARDOSO,0.584,-13.418,-42.14
2300101,CE,ABAIARA,0.628,-7.359,-39.046
2300150,CE,ACARAPE,0.606,-4.224,-38.708
2300200,CE,ACARAÚ,0.601,-2.886,-40.12
2300309,CE,ACOPIARA,0.595,-6.095,-39.453
2300408,CE,AIUABA,0.569,-6.574,-40.124
2300507,CE,ALCÂNTARAS,0.6,-3.589,-40.546
2300606,CE,ALTANEIRA,0.602,-7.002,-39.741
2300705,CE,ALTO SANTO,0.601,-5.521,-38.272
2300754,CE,AMONTADA,0.606,-3.361,-39.831
2300804,CE,ANTONINA DO NORTE,0.599,-6.775,-39.989
2300903,CE,APUIARÉS,0.618,-3.949,-39.432
2301000,CE,AQUIRAZ,0.641,-3.901,-38.391
2301109,CE,ARACATI,0.655,-4.562,-37.77
2301208,CE,ARACOIABA,0.615,-4.371,-38.814
2301257,CE,ARARENDÁ,0.59,-4.753,-40.833
2301307,CE,ARARIPE,0.564,-7.213,-40.046
2301406,CE,ARATUBA,0.622,-4.418,-39.045
2301505,CE,ARNEIROZ,0.618,-6.324,-40.161
2301604,CE,ASSARÉ,0.6,-6.874,-39.875
2301703,CE,AURORA,0.605,-6.943,-38.968
2301802,CE,BAIXIO,0.627,-6.73,-38.717
2301851,CE,BANABUIÚ,0.606,-5.31,-38.921
2301901,CE,BARBALHA,0.683,-7.305,-39.302
2301950,CE,BARREIRA,0.616,-4.287,-38.643
2302008,CE,BARRO,0.599,-7.177,-38.782
2302057,CE,BARROQUINHA,0.571,-3.019,-41.137
2302107,CE,BATURITÉ,0.619,-4.329,-38.885
2302206,CE,BEBERIBE,0.638,-4.18,-38.131
2302305,CE,BELA CRUZ,0.623,-3.051,-40.168
2302404,CE,BOA VIAGEM,0.598,-5.128,-39.732
2302503,CE,BREJO SANTO,0.647,-7.493,-38.985
2302602,CE,CAMOCIM,0.62,-2.902,-40.841
2302701,CE,CAMPOS SALES,0.63,-7.074,-40.376
2302800,CE,CANINDÉ,0.612,-4.359,-39.312
2302909,CE,CAPISTRANO,0.611,-4.47,-38.901
2303006,CE,CARIDADE,0.592,-4.232,-39.193
2303204,CE,CARIRIAÇU,0.578,-7.042,-39.284
2303105,CE,CARIRÉ,0.596,-3.951,-40.473
2303303,CE,CARIÚS,0.597,-6.537,-39.497
2303402,CE,CARNAUBAL,0.593,-4.167,-40.943
2303501,CE,CASCAVEL,0.646,-4.131,-38.236
2303600,CE,CATARINA,0.618,-6.131,-39.878
2303659,CE,CATUNDA,0.609,-4.648,-40.201
2303709,CE,CAUCAIA,0.682,-3.733,-38.656
2303808,CE,CEDRO,0.627,-6.607,-39.062
2303907,CE,CHAVAL,0.586,-3.034,-41.244
2303956,CE,CHOROZINHO,0.604,-4.3,-38.497
2303931,CE,CHORÓ,0.585,-4.843,-39.141
2304004,CE,COREAÚ,0.61,-3.533,-40.657
2304103,CE,CRATEÚS,0.644,-5.178,-40.678
2304202,CE,CRATO,0.713,-7.234,-39.409
2304236,CE,CROATÁ,0.59,-4.4,-40.911
2304251,CE,CRUZ,0.632,-2.918,-40.172
2304269,CE,DEPUTADO IRAPUAN PINHEIRO,0.609,-5.917,-39.268
2304277,CE,ERERÊ,0.61,-6.032,-38.349
2304285,CE,EUSÉBIO,0.701,-3.89,-38.451
2304301,CE,FARIAS BRITO,0.633,-6.931,-39.566
2304350,CE,FORQUILHA,0.644,-3.798,-40.261
2304400,CE,FORTALEZA,0.754,-3.717,-38.543
2304459,CE,FORTIM,0.624,-4.452,-37.797
2304509,CE,FRECHEIRINHA,0.604,-3.76,-40.816
2304608,CE,GENERAL SAMPAIO,0.568,-4.053,-39.454
2304707,CE,GRANJA,0.559,-3.12,-40.826
2304806,CE,GRANJEIRO,0.585,-6.888,-39.218
2304657,CE,GRAÇA,0.57,-4.046,-40.753
2304905,CE,GROAÍRAS,0.633,-3.913,-40.383
2304954,CE,GUAIÚBA,0.617,-4.04,-38.637
2305001,CE,GUARACIABA DO NORTE,0.609,-4.167,-40.748
2305100,CE,GUARAMIRANGA,0.637,-4.263,-38.933
2305209,CE,HIDROLÂNDIA,0.597,-4.408,-40.438
2305233,CE,HORIZONTE,0.658,-4.099,-38.496
2305266,CE,IBARETAMA,0.577,-4.804,-38.753
2305308,CE,IBIAPINA,0.608,-3.923,-40.889
2305332,CE,IBICUITINGA,0.606,-4.974,-38.639
2305357,CE,ICAPUÍ,0.616,-4.713,-37.355
2305407,CE,ICÓ,0.606,-6.401,-38.862
2305506,CE,IGUATU,0.677,-6.359,-39.299
2305605,CE,INDEPENDÊNCIA,0.632,-5.396,-40.309
2305654,CE,IPAPORANGA,0.579,-4.9,-40.759
2305704,CE,IPAUMIRIM,0.606,-6.79,-38.719
2305803,CE,IPU,0.618,-4.322,-40.711
2305902,CE,IPUEIRAS,0.573,-4.542,-40.719
2306009,CE,IRACEMA,0.652,-5.812,-38.306
2306108,CE,IRAUÇUBA,0.605,-3.746,-39.783
2306256,CE,ITAITINGA,0.626,-3.969,-38.528
2306207,CE,ITAIÇABA,0.656,-4.674,-37.822
2306306,CE,ITAPAGÉ,0.623,-3.687,-39.586
2306405,CE,ITAPIPOCA,0.64,-3.494,-39.579
2306504,CE,ITAPIÚNA,0.604,-4.564,-38.922
2306553,CE,ITAREMA,0.606,-2.92,-39.915
2306603,CE,ITATIRA,0.562,-4.529,-39.622
2306702,CE,JAGUARETAMA,0.612,-5.613,-38.767
2306801,CE,JAGUARIBARA,0.618,-5.658,-38.62
2306900,CE,JAGUARIBE,0.621,-5.891,-38.622
2307007,CE,JAGUARUANA,0.624,-4.834,-37.781
2307106,CE,JARDIM,0.614,-7.582,-39.298
2307205,CE,JATI,0.651,-7.686,-39.016
2307254,CE,JIJOCA DE JERICOACOARA,0.652,-2.794,-40.513
2307304,CE,JUAZEIRO DO NORTE,0.694,-7.213,-39.315
2307403,CE,JUCÁS,0.598,-6.525,-39.528
2307502,CE,LAVRAS DA MANGABEIRA,0.613,-6.753,-38.972
2307601,CE,LIMOEIRO DO NORTE,0.682,-5.146,-38.098
2307635,CE,MADALENA,0.61,-4.857,-39.577
2307650,CE,MARACANAÚ,0.686,-3.877,-38.626
2307700,CE,MARANGUAPE,0.659,-3.89,-38.686
2307809,CE,MARCO,0.612,-3.124,-40.147
2307908,CE,MARTINÓPOLE,0.599,-3.226,-40.697
2308005,CE,MASSAPÊ,0.616,-3.523,-40.343
2308104,CE,MAURITI,0.605,-7.389,-38.774
2308203,CE,MERUOCA,0.618,-3.542,-40.455
2308302,CE,MILAGRES,0.628,-7.313,-38.946
2308351,CE,MILHÃ,0.626,-5.675,-39.194
2308377,CE,MIRAÍMA,0.592,-3.569,-39.97
2308401,CE,MISSÃO VELHA,0.622,-7.25,-39.143
2308500,CE,MOMBAÇA,0.582,-5.743,-39.628
2308609,CE,MONSENHOR TABOSA,0.61,-4.789,-40.063
2308708,CE,MORADA NOVA,0.61,-5.107,-38.373
2308807,CE,MORAÚJO,0.581,-3.467,-40.681
2308906,CE,MORRINHOS,0.588,-3.229,-40.125
2309003,CE,MUCAMBO,0.607,-3.909,-40.747
2309102,CE,MULUNGU,0.607,-4.306,-38.996
2309201,CE,NOVA OLINDA,0.625,-7.092,-39.681
2309300,CE,NOVA RUSSAS,0.614,-4.707,-40.563
2309409,CE,NOVO ORIENTE,0.605,-5.534,-40.774
2309458,CE,OCARA,0.594,-4.491,-38.597
2309508,CE,ORÓS,0.636,-6.244,-38.914
2309607,CE,PACAJUS,0.659,-4.173,-38.461
2309706,CE,PACATUBA,0.675,-3.984,-38.62
2309805,CE,PACOTI,0.635,-4.225,-38.923
2309904,CE,PACUJÁ,0.621,-3.988,-40.697
2310001,CE,PALHANO,0.638,-4.745,-37.959
2310100,CE,PALMÁCIA,0.622,-4.15,-38.846
2310209,CE,PARACURU,0.637,-3.41,-39.031
2310258,CE,PARAIPABA,0.634,-3.439,-39.148
2310308,CE,PARAMBU,0.57,-6.211,-40.694
2310407,CE,PARAMOTI,0.583,-4.097,-39.239
2310506,CE,PEDRA BRANCA,0.603,-5.454,-39.717
2310605,CE,PENAFORTE,0.646,-7.829,-39.077
2310704,CE,PENTECOSTE,0.629,-3.793,-39.27
2310803,CE,PEREIRO,0.601,-6.045,-38.461
2310852,CE,PINDORETAMA,0.636,-4.028,-38.306
2310902,CE,PIQUET CARNEIRO,0.6,-5.804,-39.418
2310951,CE,PIRES FERREIRA,0.591,-4.247,-40.645
2311009,CE,PORANGA,0.581,-4.745,-40.926
2311108,CE,PORTEIRAS,0.622,-7.535,-39.118
2311207,CE,POTENGI,0.562,-7.091,-40.027
2311231,CE,POTIRETAMA,0.604,-5.668,-38.251
2311264,CE,QUITERIANÓPOLIS,0.594,-5.843,-40.701
2311306,CE,QUIXADÁ,0.659,-4.971,-39.015
2311355,CE,QUIXELÔ,0.591,-6.254,-39.202
2311405,CE,QUIXERAMOBIM,0.642,-5.199,-39.293
2311504,CE,QUIXERÉ,0.622,-5.074,-37.989
2311603,CE,REDENÇÃO,0.626,-4.226,-38.731
2311702,CE,RERIUTABA,0.601,-4.142,-40.582
2311801,CE,RUSSAS,0.674,-4.94,-37.976
2311900,CE,SABOEIRO,0.575,-6.542,-39.907
2311959,CE,SALITRE,0.54,-7.285,-40.457
2312205,CE,SANTA QUITÉRIA,0.616,-4.332,-40.157
2312007,CE,SANTANA DO ACARAÚ,0.587,-3.461,-40.212
2312106,CE,SANTANA DO CARIRI,0.612,-7.188,-39.737
2312700,CE,SENADOR POMPEU,0.619,-5.588,-39.372
2312809,CE,SENADOR SÁ,0.603,-3.351,-40.463
2312908,CE,SOBRAL,0.714,-3.674,-40.239
2313005,CE,SOLONÓPOLE,0.625,-5.733,-39.008
2312304,CE,SÃO BENEDITO,0.611,-4.049,-40.865
2312403,CE,SÃO GONÇALO DO AMARANTE,0.665,-3.606,-38.969
2312502,CE,SÃO JOÃO DO JAGUARIBE,0.654,-5.271,-38.274
2312601,CE,SÃO LUÍS DO CURU,0.62,-3.67,-39.243
2313104,CE,TABULEIRO DO NORTE,0.645,-5.247,-38.131
2313203,CE,TAMBORIL,0.58,-4.832,-40.321
2313252,CE,TARRAFAS,0.576,-6.684,-39.761
2313302,CE,TAUÁ,0.633,-6.003,-40.293
2313351,CE,TEJUÇUOCA,0.584,-3.989,-39.581
2313401,CE,TIANGUÁ,0.657,-3.732,-40.992
2313500,CE,TRAIRI,0.606,-3.278,-39.269
2313559,CE,TURURU,0.606,-3.581,-39.437
2313609,CE,UBAJARA,0.648,-3.854,-40.921
2313708,CE,UMARI,0.591,-6.648,-38.7
2313757,CE,UMIRIM,0.587,-3.677,-39.35
2313807,CE,URUBURETAMA,0.639,-3.625,-39.508
2313906,CE,URUOCA,0.566,-3.314,-40.557
2313955,CE,VARJOTA,0.611,-4.194,-40.477
2314102,CE,VIÇOSA DO CEARÁ,0.571,-3.562,-41.092
2314003,CE,VÁRZEA ALEGRE,0.629,-6.789,-39.296
5300108,DF,BRASÍLIA,0.824,-15.78,-47.93
3200102,ES,AFONSO CLÁUDIO,0.667,-20.074,-41.124
3200201,ES,ALEGRE,0.721,-20.764,-41.533
3200300,ES,ALFREDO CHAVES,0.71,-20.635,-40.75
3200359,ES,ALTO RIO NOVO,0.664,-19.056,-41.017
3200409,ES,ANCHIETA,0.73,-20.805,-40.645
3200508,ES,APIACÁ,0.673,-21.154,-41.568
3200607,ES,ARACRUZ,0.752,-19.82,-40.273
3200706,ES,ATILIO VIVACQUA,0.708,-20.914,-41.198
3200805,ES,BAIXO GUANDU,0.702,-19.519,-41.016
3200904,ES,BARRA DE SÃO FRANCISCO,0.683,-18.755,-40.891
3201001,ES,BOA ESPERANÇA,0.679,-18.54,-40.296
3201100,ES,BOM JESUS DO NORTE,0.734,-21.114,-41.672
3201159,ES,BREJETUBA,0.656,-20.146,-41.29
3201209,ES,CACHOEIRO DE ITAPEMIRIM,0.746,-20.849,-41.113
3201308,ES,CARIACICA,0.718,-20.264,-40.42
3201407,ES,CASTELO,0.726,-20.604,-41.185
3201506,ES,COLATINA,0.746,-19.539,-40.631
3201605,ES,CONCEIÇÃO DA BARRA,0.681,-18.593,-39.732
3201704,ES,CONCEIÇÃO DO CASTELO,0.67,-20.368,-41.244
3201803,ES,DIVINO DE SÃO LOURENÇO,0.632,-20.62,-41.686
3201902,ES,DOMINGOS MARTINS,0.669,-20.363,-40.659
3202009,ES,DORES DO RIO PRETO,0.654,-20.689,-41.845
3202108,ES,ECOPORANGA,0.662,-18.373,-40.831
3202207,ES,FUNDÃO,0.718,-19.933,-40.407
3202256,ES,GOVERNADOR LINDENBERG,0.694,-19.252,-40.461
3202405,ES,GUARAPARI,0.731,-20.658,-40.511
3202306,ES,GUAÇUÍ,0.703,-20.776,-41.679
3202454,ES,IBATIBA,0.647,-20.234,-41.511
3202504,ES,IBIRAÇU,0.726,-19.832,-40.37
3202553,ES,IBITIRAMA,0.622,-20.541,-41.667
3202603,ES,ICONHA,0.729,-20.793,-40.811
3202652,ES,IRUPI,0.637,-20.345,-41.641
3202702,ES,ITAGUAÇU,0.702,-19.802,-40.856
3202801,ES,ITAPEMIRIM,0.654,-21.011,-40.834
3202900,ES,ITARANA,0.684,-19.874,-40.875
3203007,ES,IÚNA,0.666,-20.346,-41.536
3203056,ES,JAGUARÉ,0.678,-18.906,-40.076
3203106,ES,JERÔNIMO MONTEIRO,0.698,-20.789,-41.395
3203130,ES,JOÃO NEIVA,0.753,-19.758,-40.386
3203163,ES,LARANJA DA TERRA,0.656,-19.899,-41.057
3203205,ES,LINHARES,0.724,-19.391,-40.072
3203304,ES,MANTENÓPOLIS,0.657,-18.863,-41.123
3203320,ES,MARATAÍZES,0.696,-21.043,-40.824
3203346,ES,MARECHAL FLORIANO,0.71,-20.413,-40.683
3203353,ES,MARILÂNDIA,0.696,-19.413,-40.542
3203403,ES,MIMOSO DO SUL,0.67,-21.064,-41.366
3203502,ES,MONTANHA,0.667,-18.127,-40.363
3203601,ES,MUCURICI,0.666,-18.093,-40.516
3203700,ES,MUNIZ FREIRE,0.645,-20.464,-41.413
3203809,ES,MUQUI,0.694,-20.952,-41.346
3203908,ES,NOVA VENÉCIA,0.712,-18.711,-40.401
3204005,ES,PANCAS,0.667,-19.225,-40.851
3204054,ES,PEDRO CANÁRIO,0.654,-18.03,-40.151
3204104,ES,PINHEIROS,0.673,-18.412,-40.215
3204203,ES,PIÚMA,0.727,-20.835,-40.729
3204252,ES,PONTO BELO,0.669,-18.124,-40.541
3204302,ES,PRESIDENTE KENNEDY,0.657,-21.099,-41.047
3204351,ES,RIO BANANAL,0.681,-19.265,-40.333
3204401,ES,RIO NOVO DO SUL,0.711,-20.863,-40.936
3204500,ES,SANTA LEOPOLDINA,0.626,-20.101,-40.53
3204559,ES,SANTA MARIA DE JETIBÁ,0.671,-20.041,-40.746
3204609,ES,SANTA TERESA,0.714,-19.936,-40.6
3205002,ES,SERRA,0.739,-20.129,-40.308
3205010,ES,SOORETAMA,0.662,-19.197,-40.098
3204658,ES,SÃO DOMINGOS DO NORTE,0.682,-19.144,-40.624
3204708,ES,SÃO GABRIEL DA PALHA,0.709,-19.017,-40.536
3204807,ES,SÃO JOSÉ DO CALÇADO,0.688,-21.025,-41.654
3204906,ES,SÃO MATEUS,0.735,-18.716,-39.859
3204955,ES,SÃO ROQUE DO CANAÃ,0.7,-19.739,-40.657
3205036,ES,VARGEM ALTA,0.663,-20.671,-41.007
3205069,ES,VENDA NOVA DO IMIGRANTE,0.728,-20.34,-41.135
3205101,ES,VIANA,0.686,-20.39,-40.496
3205150,ES,VILA PAVÃO,0.681,-18.615,-40.611
3205176,ES,VILA VALÉRIO,0.675,-18.998,-40.389
3205200,ES,VILA VELHA,0.8,-20.33,-40.292
3205309,ES,VITÓRIA,0.845,-20.319,-40.338
3200169,ES,ÁGUA DOCE DO NORTE,0.652,-18.547,-40.979
3200136,ES,ÁGUIA BRANCA,0.678,-18.983,-40.74
5200050,GO,ABADIA DE GOIÁS,0.708,-16.757,-49.438
5200100,GO,ABADIÂNIA,0.689,-16.204,-48.707
5200134,GO,ACREÚNA,0.686,-17.396,-50.377
5200159,GO,ADELÂNDIA,0.702,-16.415,-50.166
5200308,GO,ALEXÂNIA,0.682,-16.082,-48.507
5200506,GO,ALOÂNDIA,0.697,-17.728,-49.48
5200555,GO,ALTO HORIZONTE,0.719,-14.196,-49.339
5200605,GO,ALTO PARAÍSO DE GOIÁS,0.713,-14.133,-47.51
5200803,GO,ALVORADA DO NORTE,0.66,-14.481,-46.492
5200829,GO,AMARALINA,0.609,-13.926,-49.297
5200852,GO,AMERICANO DO BRASIL,0.7,-16.255,-49.983
5200902,GO,AMORINÓPOLIS,0.681,-16.619,-51.094
5201207,GO,ANHANGUERA,0.725,-18.337,-48.219
5201306,GO,ANICUNS,0.714,-16.461,-49.962
